name,dataset,split
patch_115_5_by_23_LC08_L1TP_044010_20160220_20170224_01_T1,38cloud,train
patch_115_5_by_23_LC08_L1TP_059014_20160620_20170221_01_T1,38cloud,train
patch_115_6_by_10_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_115_6_by_10_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_115_6_by_10_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_115_6_by_10_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_115_6_by_10_LC08_L1TP_045026_20160720_20170221_01_T1,38cloud,train
patch_115_6_by_10_LC08_L1TP_047023_20160920_20170221_01_T1,38cloud,train
patch_115_6_by_15_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_115_6_by_15_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_115_6_by_15_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_115_6_by_15_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
patch_115_6_by_5_LC08_L1TP_061017_20160720_20170223_01_T1,38cloud,train
patch_115_6_by_5_LC08_L1TP_063016_20160920_20170221_01_T1,38cloud,train
patch_115_6_by_5_LC08_L1TP_064014_20160420_20170223_01_T1,38cloud,train
patch_115_6_by_5_LC08_L1TP_064017_20160420_20170223_01_T1,38cloud,train
patch_115_6_by_5_LC08_L1TP_066017_20160520_20170223_01_T1,38cloud,train
patch_116_5_by_20_LC08_L1TP_011002_20160620_20170323_01_T1,38cloud,train
patch_116_6_by_1_LC08_L1TP_044010_20160220_20170224_01_T1,38cloud,train
patch_116_6_by_1_LC08_L1TP_059014_20160620_20170221_01_T1,38cloud,train
patch_116_6_by_11_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_116_6_by_11_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_116_6_by_11_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_116_6_by_11_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_116_6_by_11_LC08_L1TP_045026_20160720_20170221_01_T1,38cloud,train
patch_116_6_by_11_LC08_L1TP_047023_20160920_20170221_01_T1,38cloud,train
patch_116_6_by_16_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_116_6_by_16_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_116_6_by_16_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_116_6_by_16_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
patch_116_6_by_6_LC08_L1TP_061017_20160720_20170223_01_T1,38cloud,train
patch_116_6_by_6_LC08_L1TP_063016_20160920_20170221_01_T1,38cloud,train
patch_116_6_by_6_LC08_L1TP_064014_20160420_20170223_01_T1,38cloud,train
patch_116_6_by_6_LC08_L1TP_064017_20160420_20170223_01_T1,38cloud,train
patch_116_6_by_6_LC08_L1TP_066017_20160520_20170223_01_T1,38cloud,train
patch_117_5_by_21_LC08_L1TP_011002_20160620_20170323_01_T1,38cloud,train
patch_117_6_by_12_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_117_6_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_117_6_by_12_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_117_6_by_12_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_117_6_by_12_LC08_L1TP_045026_20160720_20170221_01_T1,38cloud,train
patch_117_6_by_12_LC08_L1TP_047023_20160920_20170221_01_T1,38cloud,train
patch_117_6_by_17_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_117_6_by_17_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_117_6_by_17_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_117_6_by_17_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
patch_117_6_by_2_LC08_L1TP_044010_20160220_20170224_01_T1,38cloud,train
patch_117_6_by_2_LC08_L1TP_059014_20160620_20170221_01_T1,38cloud,train
patch_117_6_by_7_LC08_L1TP_061017_20160720_20170223_01_T1,38cloud,train
patch_117_6_by_7_LC08_L1TP_063016_20160920_20170221_01_T1,38cloud,train
patch_117_6_by_7_LC08_L1TP_064014_20160420_20170223_01_T1,38cloud,train
patch_117_6_by_7_LC08_L1TP_064017_20160420_20170223_01_T1,38cloud,train
patch_117_6_by_7_LC08_L1TP_066017_20160520_20170223_01_T1,38cloud,train
patch_118_5_by_22_LC08_L1TP_011002_20160620_20170323_01_T1,38cloud,train
patch_118_6_by_13_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_118_6_by_13_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_118_6_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_118_6_by_13_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_118_6_by_13_LC08_L1TP_045026_20160720_20170221_01_T1,38cloud,train
patch_118_6_by_13_LC08_L1TP_047023_20160920_20170221_01_T1,38cloud,train
patch_118_6_by_18_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_118_6_by_18_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_118_6_by_18_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_118_6_by_18_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
patch_118_6_by_3_LC08_L1TP_044010_20160220_20170224_01_T1,38cloud,train
patch_118_6_by_3_LC08_L1TP_059014_20160620_20170221_01_T1,38cloud,train
patch_118_6_by_8_LC08_L1TP_061017_20160720_20170223_01_T1,38cloud,train
patch_118_6_by_8_LC08_L1TP_063016_20160920_20170221_01_T1,38cloud,train
patch_118_6_by_8_LC08_L1TP_064014_20160420_20170223_01_T1,38cloud,train
patch_118_6_by_8_LC08_L1TP_064017_20160420_20170223_01_T1,38cloud,train
patch_118_6_by_8_LC08_L1TP_066017_20160520_20170223_01_T1,38cloud,train
patch_119_5_by_23_LC08_L1TP_011002_20160620_20170323_01_T1,38cloud,train
patch_119_6_by_14_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_119_6_by_14_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_119_6_by_14_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_119_6_by_14_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_119_6_by_14_LC08_L1TP_045026_20160720_20170221_01_T1,38cloud,train
patch_119_6_by_14_LC08_L1TP_047023_20160920_20170221_01_T1,38cloud,train
patch_119_6_by_19_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_119_6_by_19_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_119_6_by_19_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_119_6_by_19_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
patch_119_6_by_4_LC08_L1TP_044010_20160220_20170224_01_T1,38cloud,train
patch_119_6_by_4_LC08_L1TP_059014_20160620_20170221_01_T1,38cloud,train
patch_119_6_by_9_LC08_L1TP_061017_20160720_20170223_01_T1,38cloud,train
patch_119_6_by_9_LC08_L1TP_063016_20160920_20170221_01_T1,38cloud,train
patch_119_6_by_9_LC08_L1TP_064014_20160420_20170223_01_T1,38cloud,train
patch_119_6_by_9_LC08_L1TP_064017_20160420_20170223_01_T1,38cloud,train
patch_119_6_by_9_LC08_L1TP_066017_20160520_20170223_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_011002_20160620_20170323_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_044010_20160220_20170224_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_045026_20160720_20170221_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_047023_20160920_20170221_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_059014_20160620_20170221_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_061017_20160720_20170223_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_063016_20160920_20170221_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_064014_20160420_20170223_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_064017_20160420_20170223_01_T1,38cloud,train
patch_12_1_by_12_LC08_L1TP_066017_20160520_20170223_01_T1,38cloud,train
patch_120_5_by_24_LC08_L1TP_011002_20160620_20170323_01_T1,38cloud,train
patch_120_6_by_10_LC08_L1TP_061017_20160720_20170223_01_T1,38cloud,train
patch_120_6_by_10_LC08_L1TP_063016_20160920_20170221_01_T1,38cloud,train
patch_120_6_by_10_LC08_L1TP_064014_20160420_20170223_01_T1,38cloud,train
patch_120_6_by_10_LC08_L1TP_064017_20160420_20170223_01_T1,38cloud,train
patch_120_6_by_10_LC08_L1TP_066017_20160520_20170223_01_T1,38cloud,train
patch_120_6_by_15_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_120_6_by_15_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_120_6_by_15_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_120_6_by_15_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_120_6_by_15_LC08_L1TP_045026_20160720_20170221_01_T1,38cloud,train
patch_120_6_by_15_LC08_L1TP_047023_20160920_20170221_01_T1,38cloud,train
patch_120_6_by_20_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_120_6_by_20_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_120_6_by_20_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_120_6_by_20_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
patch_120_6_by_5_LC08_L1TP_044010_20160220_20170224_01_T1,38cloud,train
patch_120_6_by_5_LC08_L1TP_059014_20160620_20170221_01_T1,38cloud,train
patch_121_6_by_1_LC08_L1TP_011002_20160620_20170323_01_T1,38cloud,train
patch_121_6_by_11_LC08_L1TP_061017_20160720_20170223_01_T1,38cloud,train
patch_121_6_by_11_LC08_L1TP_063016_20160920_20170221_01_T1,38cloud,train
patch_121_6_by_11_LC08_L1TP_064014_20160420_20170223_01_T1,38cloud,train
patch_121_6_by_11_LC08_L1TP_064017_20160420_20170223_01_T1,38cloud,train
patch_121_6_by_11_LC08_L1TP_066017_20160520_20170223_01_T1,38cloud,train
patch_121_6_by_16_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_121_6_by_16_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_121_6_by_16_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_121_6_by_16_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_121_6_by_16_LC08_L1TP_045026_20160720_20170221_01_T1,38cloud,train
patch_121_6_by_16_LC08_L1TP_047023_20160920_20170221_01_T1,38cloud,train
patch_121_6_by_6_LC08_L1TP_044010_20160220_20170224_01_T1,38cloud,train
patch_121_6_by_6_LC08_L1TP_059014_20160620_20170221_01_T1,38cloud,train
patch_121_7_by_1_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_121_7_by_1_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_121_7_by_1_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_121_7_by_1_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
patch_122_6_by_12_LC08_L1TP_061017_20160720_20170223_01_T1,38cloud,train
patch_122_6_by_12_LC08_L1TP_063016_20160920_20170221_01_T1,38cloud,train
patch_122_6_by_12_LC08_L1TP_064014_20160420_20170223_01_T1,38cloud,train
patch_122_6_by_12_LC08_L1TP_064017_20160420_20170223_01_T1,38cloud,train
patch_122_6_by_12_LC08_L1TP_066017_20160520_20170223_01_T1,38cloud,train
patch_122_6_by_17_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_122_6_by_17_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_122_6_by_17_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_122_6_by_17_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_122_6_by_17_LC08_L1TP_045026_20160720_20170221_01_T1,38cloud,train
patch_122_6_by_17_LC08_L1TP_047023_20160920_20170221_01_T1,38cloud,train
patch_122_6_by_2_LC08_L1TP_011002_20160620_20170323_01_T1,38cloud,train
patch_122_6_by_7_LC08_L1TP_044010_20160220_20170224_01_T1,38cloud,train
patch_122_6_by_7_LC08_L1TP_059014_20160620_20170221_01_T1,38cloud,train
patch_122_7_by_2_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_122_7_by_2_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_122_7_by_2_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_122_7_by_2_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
patch_123_6_by_13_LC08_L1TP_061017_20160720_20170223_01_T1,38cloud,train
patch_123_6_by_13_LC08_L1TP_063016_20160920_20170221_01_T1,38cloud,train
patch_123_6_by_13_LC08_L1TP_064014_20160420_20170223_01_T1,38cloud,train
patch_123_6_by_13_LC08_L1TP_064017_20160420_20170223_01_T1,38cloud,train
patch_123_6_by_13_LC08_L1TP_066017_20160520_20170223_01_T1,38cloud,train
patch_123_6_by_18_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_123_6_by_18_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_123_6_by_18_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_123_6_by_18_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_123_6_by_18_LC08_L1TP_045026_20160720_20170221_01_T1,38cloud,train
patch_123_6_by_18_LC08_L1TP_047023_20160920_20170221_01_T1,38cloud,train
patch_123_6_by_3_LC08_L1TP_011002_20160620_20170323_01_T1,38cloud,train
patch_123_6_by_8_LC08_L1TP_044010_20160220_20170224_01_T1,38cloud,train
patch_123_6_by_8_LC08_L1TP_059014_20160620_20170221_01_T1,38cloud,train
patch_123_7_by_3_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_123_7_by_3_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_123_7_by_3_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_123_7_by_3_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
patch_124_6_by_14_LC08_L1TP_061017_20160720_20170223_01_T1,38cloud,train
patch_124_6_by_14_LC08_L1TP_063016_20160920_20170221_01_T1,38cloud,train
patch_124_6_by_14_LC08_L1TP_064014_20160420_20170223_01_T1,38cloud,train
patch_124_6_by_14_LC08_L1TP_064017_20160420_20170223_01_T1,38cloud,train
patch_124_6_by_14_LC08_L1TP_066017_20160520_20170223_01_T1,38cloud,train
patch_124_6_by_19_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_124_6_by_19_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_124_6_by_19_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_124_6_by_19_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_124_6_by_19_LC08_L1TP_045026_20160720_20170221_01_T1,38cloud,train
patch_124_6_by_19_LC08_L1TP_047023_20160920_20170221_01_T1,38cloud,train
patch_124_6_by_4_LC08_L1TP_011002_20160620_20170323_01_T1,38cloud,train
patch_124_6_by_9_LC08_L1TP_044010_20160220_20170224_01_T1,38cloud,train
patch_124_6_by_9_LC08_L1TP_059014_20160620_20170221_01_T1,38cloud,train
patch_124_7_by_4_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_124_7_by_4_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_124_7_by_4_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_124_7_by_4_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
patch_125_6_by_10_LC08_L1TP_044010_20160220_20170224_01_T1,38cloud,train
patch_125_6_by_10_LC08_L1TP_059014_20160620_20170221_01_T1,38cloud,train
patch_125_6_by_15_LC08_L1TP_061017_20160720_20170223_01_T1,38cloud,train
patch_125_6_by_15_LC08_L1TP_063016_20160920_20170221_01_T1,38cloud,train
patch_125_6_by_15_LC08_L1TP_064014_20160420_20170223_01_T1,38cloud,train
patch_125_6_by_15_LC08_L1TP_064017_20160420_20170223_01_T1,38cloud,train
patch_125_6_by_15_LC08_L1TP_066017_20160520_20170223_01_T1,38cloud,train
patch_125_6_by_20_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_125_6_by_20_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_125_6_by_20_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_125_6_by_20_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_125_6_by_20_LC08_L1TP_045026_20160720_20170221_01_T1,38cloud,train
patch_125_6_by_20_LC08_L1TP_047023_20160920_20170221_01_T1,38cloud,train
patch_125_6_by_5_LC08_L1TP_011002_20160620_20170323_01_T1,38cloud,train
patch_125_7_by_5_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_125_7_by_5_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_125_7_by_5_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_125_7_by_5_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
patch_126_6_by_11_LC08_L1TP_044010_20160220_20170224_01_T1,38cloud,train
patch_126_6_by_11_LC08_L1TP_059014_20160620_20170221_01_T1,38cloud,train
patch_126_6_by_16_LC08_L1TP_061017_20160720_20170223_01_T1,38cloud,train
patch_126_6_by_16_LC08_L1TP_063016_20160920_20170221_01_T1,38cloud,train
patch_126_6_by_16_LC08_L1TP_064014_20160420_20170223_01_T1,38cloud,train
patch_126_6_by_16_LC08_L1TP_064017_20160420_20170223_01_T1,38cloud,train
patch_126_6_by_16_LC08_L1TP_066017_20160520_20170223_01_T1,38cloud,train
patch_126_6_by_21_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_126_6_by_21_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_126_6_by_21_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_126_6_by_21_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_126_6_by_21_LC08_L1TP_045026_20160720_20170221_01_T1,38cloud,train
patch_126_6_by_21_LC08_L1TP_047023_20160920_20170221_01_T1,38cloud,train
patch_126_6_by_6_LC08_L1TP_011002_20160620_20170323_01_T1,38cloud,train
patch_126_7_by_6_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_126_7_by_6_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_126_7_by_6_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_126_7_by_6_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
patch_127_6_by_12_LC08_L1TP_044010_20160220_20170224_01_T1,38cloud,train
patch_127_6_by_12_LC08_L1TP_059014_20160620_20170221_01_T1,38cloud,train
patch_127_6_by_17_LC08_L1TP_061017_20160720_20170223_01_T1,38cloud,train
patch_127_6_by_17_LC08_L1TP_063016_20160920_20170221_01_T1,38cloud,train
patch_127_6_by_17_LC08_L1TP_064014_20160420_20170223_01_T1,38cloud,train
patch_127_6_by_17_LC08_L1TP_064017_20160420_20170223_01_T1,38cloud,train
patch_127_6_by_17_LC08_L1TP_066017_20160520_20170223_01_T1,38cloud,train
patch_127_6_by_7_LC08_L1TP_011002_20160620_20170323_01_T1,38cloud,train
patch_127_7_by_1_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_127_7_by_1_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_127_7_by_1_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_127_7_by_1_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_127_7_by_1_LC08_L1TP_045026_20160720_20170221_01_T1,38cloud,train
patch_127_7_by_1_LC08_L1TP_047023_20160920_20170221_01_T1,38cloud,train
patch_127_7_by_7_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_127_7_by_7_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_127_7_by_7_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_127_7_by_7_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
patch_128_6_by_13_LC08_L1TP_044010_20160220_20170224_01_T1,38cloud,train
patch_128_6_by_13_LC08_L1TP_059014_20160620_20170221_01_T1,38cloud,train
patch_128_6_by_18_LC08_L1TP_061017_20160720_20170223_01_T1,38cloud,train
patch_128_6_by_18_LC08_L1TP_063016_20160920_20170221_01_T1,38cloud,train
patch_128_6_by_18_LC08_L1TP_064014_20160420_20170223_01_T1,38cloud,train
patch_128_6_by_18_LC08_L1TP_064017_20160420_20170223_01_T1,38cloud,train
patch_128_6_by_18_LC08_L1TP_066017_20160520_20170223_01_T1,38cloud,train
patch_128_6_by_8_LC08_L1TP_011002_20160620_20170323_01_T1,38cloud,train
patch_128_7_by_2_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_128_7_by_2_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_128_7_by_2_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_128_7_by_2_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_128_7_by_2_LC08_L1TP_045026_20160720_20170221_01_T1,38cloud,train
patch_128_7_by_2_LC08_L1TP_047023_20160920_20170221_01_T1,38cloud,train
patch_128_7_by_8_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_128_7_by_8_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_128_7_by_8_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_128_7_by_8_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
patch_129_6_by_14_LC08_L1TP_044010_20160220_20170224_01_T1,38cloud,train
patch_129_6_by_14_LC08_L1TP_059014_20160620_20170221_01_T1,38cloud,train
patch_129_6_by_19_LC08_L1TP_061017_20160720_20170223_01_T1,38cloud,train
patch_129_6_by_19_LC08_L1TP_063016_20160920_20170221_01_T1,38cloud,train
patch_129_6_by_19_LC08_L1TP_064014_20160420_20170223_01_T1,38cloud,train
patch_129_6_by_19_LC08_L1TP_064017_20160420_20170223_01_T1,38cloud,train
patch_129_6_by_19_LC08_L1TP_066017_20160520_20170223_01_T1,38cloud,train
patch_129_6_by_9_LC08_L1TP_011002_20160620_20170323_01_T1,38cloud,train
patch_129_7_by_3_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_129_7_by_3_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_129_7_by_3_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_129_7_by_3_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_129_7_by_3_LC08_L1TP_045026_20160720_20170221_01_T1,38cloud,train
patch_129_7_by_3_LC08_L1TP_047023_20160920_20170221_01_T1,38cloud,train
patch_129_7_by_9_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_129_7_by_9_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_129_7_by_9_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_129_7_by_9_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
patch_13_1_by_13_LC08_L1TP_002053_20160520_20170324_01_T1,38cloud,train
patch_13_1_by_13_LC08_L1TP_002054_20160520_20170324_01_T1,38cloud,train
patch_13_1_by_13_LC08_L1TP_011002_20160620_20170323_01_T1,38cloud,train
patch_13_1_by_13_LC08_L1TP_011247_20160620_20170323_01_T1,38cloud,train
patch_13_1_by_13_LC08_L1TP_029040_20160720_20170222_01_T1,38cloud,train
patch_13_1_by_13_LC08_L1TP_032029_20160420_20170223_01_T1,38cloud,train
patch_13_1_by_13_LC08_L1TP_034034_20160520_20170223_01_T1,38cloud,train
patch_13_1_by_13_LC08_L1TP_035034_20160120_20170224_01_T1,38cloud,train
patch_13_1_by_13_LC08_L1TP_039034_20160320_20170224_01_T1,38cloud,train
